,FullClassPath,SubClassPath,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,label
147,org.mars_sim.msp.core.person.ai.task.ExitAirlock,msp.core.person.ai.task.ExitAirlock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
148,org.mars_sim.msp.ui.swing.tool.time.CalendarProgram,msp.ui.swing.tool.time.CalendarProgram,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Interfacer
149,org.mars_sim.msp.ui.swing.tool.mission.create.MissionDataBean,msp.ui.swing.tool.mission.create.MissionDataBean,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder
150,org.mars_sim.msp.core.time.MasterClock,msp.core.time.MasterClock,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Information Holder
151,org.mars_sim.msp.ui.swing.tool.mission.create.EmergencySupplyPanel,msp.ui.swing.tool.mission.create.EmergencySupplyPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
152,org.mars_sim.msp.ui.swing.tool.mission.create.TradeGoodsPanel,msp.ui.swing.tool.mission.create.TradeGoodsPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
153,org.mars_sim.msp.core.structure.construction.SalvageValues,msp.core.structure.construction.SalvageValues,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Structurer
154,org.mars_sim.msp.ui.swing.tool.mission.create.ConstructionProjectPanel,msp.ui.swing.tool.mission.create.ConstructionProjectPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
155,org.mars_sim.msp.core.person.ai.task.meta.DigLocalIceMeta,msp.core.person.ai.task.meta.DigLocalIceMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
156,org.mars_sim.msp.core.person.ai.mission.meta.BuildingSalvageMissionMeta,msp.core.person.ai.mission.meta.BuildingSalvageMissionMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
157,org.mars_sim.msp.core.person.CircadianClock,msp.core.person.CircadianClock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
158,org.mars_sim.msp.ui.swing.configeditor.CrewEditor,msp.ui.swing.configeditor.CrewEditor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
159,org.mars_sim.msp.ui.swing.tool.monitor.RobotTableModel,msp.ui.swing.tool.monitor.RobotTableModel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
160,org.mars_sim.msp.core.foodProduction.FoodProductionConfig,msp.core.foodProduction.FoodProductionConfig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
161,org.mars_sim.msp.core.Inventory,msp.core.Inventory,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
162,org.mars_sim.msp.ui.swing.tool.mission.SalvageMissionCustomInfoPanel,msp.ui.swing.tool.mission.SalvageMissionCustomInfoPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
163,org.mars_sim.msp.core.person.ai.mission.meta.BiologyFieldStudyMeta,msp.core.person.ai.mission.meta.BiologyFieldStudyMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
164,org.mars_sim.msp.core.person.ai.task.meta.SalvageGoodMeta,msp.core.person.ai.task.meta.SalvageGoodMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
165,org.mars_sim.msp.core.person.ai.mission.meta.RescueSalvageVehicleMeta,msp.core.person.ai.mission.meta.RescueSalvageVehicleMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
166,org.mars_sim.msp.core.person.ai.task.DigLocalIce,msp.core.person.ai.task.DigLocalIce,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
167,org.mars_sim.msp.core.person.ai.task.meta.LoadVehicleEVAMeta,msp.core.person.ai.task.meta.LoadVehicleEVAMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
168,org.mars_sim.msp.core.person.ai.task.ManufactureConstructionMaterials,msp.core.person.ai.task.ManufactureConstructionMaterials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
169,org.mars_sim.msp.core.person.Person,msp.core.person.Person,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
170,org.mars_sim.msp.core.person.ai.task.EnterAirlock,msp.core.person.ai.task.EnterAirlock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
171,org.mars_sim.msp.core.person.ai.task.meta.MaintainGroundVehicleGarageMeta,msp.core.person.ai.task.meta.MaintainGroundVehicleGarageMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
172,org.mars_sim.msp.core.person.ai.task.ManufactureGood,msp.core.person.ai.task.ManufactureGood,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
173,org.mars_sim.msp.core.person.ai.task.Teach,msp.core.person.ai.task.Teach,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
174,org.mars_sim.msp.core.tool.ObjectSizeCalculator,msp.core.tool.ObjectSizeCalculator,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
175,org.mars_sim.msp.core.location.LocationTag,msp.core.location.LocationTag,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder
176,org.mars_sim.msp.ui.swing.tool.monitor.SettlementTableModel,msp.ui.swing.tool.monitor.SettlementTableModel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
177,org.mars_sim.msp.ui.swing.tool.mission.ConstructionMissionCustomInfoPanel,msp.ui.swing.tool.mission.ConstructionMissionCustomInfoPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
178,org.mars_sim.msp.core.interplanetary.transport.resupply.Resupply,msp.core.interplanetary.transport.resupply.Resupply,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
179,org.mars_sim.msp.ui.swing.tool.resupply.ResupplyMissionEditingPanel,msp.ui.swing.tool.resupply.ResupplyMissionEditingPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Interfacer
180,org.mars_sim.msp.core.person.ai.task.CollectMinedMinerals,msp.core.person.ai.task.CollectMinedMinerals,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
181,org.mars_sim.msp.core.person.ai.task.meta.RespondToStudyInvitationMeta,msp.core.person.ai.task.meta.RespondToStudyInvitationMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
182,org.mars_sim.msp.core.person.ai.task.RepairMalfunction,msp.core.person.ai.task.RepairMalfunction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
183,org.mars_sim.msp.core.person.ai.task.PrepareDessert,msp.core.person.ai.task.PrepareDessert,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Structurer
184,org.mars_sim.msp.core.person.ai.task.meta.PrescribeMedicationMeta,msp.core.person.ai.task.meta.PrescribeMedicationMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
185,org.mars_sim.msp.core.mars.TerrainElevation,msp.core.mars.TerrainElevation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
186,org.mars_sim.msp.core.person.ai.task.EatDrink,msp.core.person.ai.task.EatDrink,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
187,org.mars_sim.msp.core.person.ai.task.meta.HaveConversationMeta,msp.core.person.ai.task.meta.HaveConversationMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
188,org.mars_sim.msp.core.person.ai.task.RestingMedicalRecovery,msp.core.person.ai.task.RestingMedicalRecovery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
189,org.mars_sim.msp.core.resource.AmountResourceStorage,msp.core.resource.AmountResourceStorage,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
190,org.mars_sim.msp.core.person.ai.mission.meta.TradeMeta,msp.core.person.ai.mission.meta.TradeMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
191,org.mars_sim.msp.ui.swing.tool.BarDrawer,msp.ui.swing.tool.BarDrawer,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Service Provider
192,org.mars_sim.msp.ui.steelseries.extras.Battery,msp.ui.steelseries.extras.Battery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
193,org.mars_sim.msp.core.structure.construction.ConstructionConfig,msp.core.structure.construction.ConstructionConfig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
194,org.mars_sim.msp.core.person.ai.task.meta.InviteStudyCollaboratorMeta,msp.core.person.ai.task.meta.InviteStudyCollaboratorMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
195,org.mars_sim.msp.core.person.ai.task.EVAOperation,msp.core.person.ai.task.EVAOperation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
196,org.mars_sim.msp.core.person.ai.task.meta.RepairEVAMalfunctionMeta,msp.core.person.ai.task.meta.RepairEVAMalfunctionMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
197,org.mars_sim.msp.core.person.ai.task.meta.ManufactureGoodMeta,msp.core.person.ai.task.meta.ManufactureGoodMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
198,org.mars_sim.msp.core.person.ai.task.meta.ReadMeta,msp.core.person.ai.task.meta.ReadMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
199,org.mars_sim.msp.core.person.ai.task.meta.AssistScientificStudyResearcherMeta,msp.core.person.ai.task.meta.AssistScientificStudyResearcherMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
200,org.mars_sim.msp.ui.swing.tool.settlement.SettlementTransparentPanel,msp.ui.swing.tool.settlement.SettlementTransparentPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
201,org.mars_sim.msp.core.person.ai.task.meta.ReviewMissionPlanMeta,msp.core.person.ai.task.meta.ReviewMissionPlanMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
202,org.mars_sim.msp.core.structure.PowerGrid,msp.core.structure.PowerGrid,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Information Holder
203,org.mars_sim.msp.ui.swing.tool.guide.GuideWindow,msp.ui.swing.tool.guide.GuideWindow,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Interfacer
204,org.mars_sim.msp.ui.steelseries.extras.TrafficLight,msp.ui.steelseries.extras.TrafficLight,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
205,org.mars_sim.msp.core.memory.MemoryLayoutSpecification,msp.core.memory.MemoryLayoutSpecification,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
206,org.mars_sim.msp.core.person.ai.mission.meta.TravelToSettlementMeta,msp.core.person.ai.mission.meta.TravelToSettlementMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
207,org.mars_sim.msp.ui.swing.tool.navigator.NavButtonDisplay,msp.ui.swing.tool.navigator.NavButtonDisplay,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
208,org.mars_sim.msp.core.person.ai.task.MeetTogether,msp.core.person.ai.task.MeetTogether,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
209,org.mars_sim.msp.core.person.ai.task.MaintainGroundVehicleGarage,msp.core.person.ai.task.MaintainGroundVehicleGarage,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
210,org.mars_sim.msp.core.structure.goods.Good,msp.core.structure.goods.Good,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
211,org.mars_sim.msp.ui.swing.tool.mission.edit.InfoPanel,msp.ui.swing.tool.mission.edit.InfoPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
212,org.mars_sim.msp.ui.steelseries.extras.Indicator,msp.ui.steelseries.extras.Indicator,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
213,org.mars_sim.msp.ui.swing.tool.commander.CommanderWindow,msp.ui.swing.tool.commander.CommanderWindow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
214,org.mars_sim.msp.core.person.ai.task.ProduceFood,msp.core.person.ai.task.ProduceFood,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
215,org.mars_sim.msp.core.person.ai.task.AssistScientificStudyResearcher,msp.core.person.ai.task.AssistScientificStudyResearcher,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
216,org.mars_sim.msp.core.person.ai.task.utils.TaskManager,msp.core.person.ai.task.utils.TaskManager,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
217,org.mars_sim.msp.core.person.ai.task.meta.CompileScientificStudyResultsMeta,msp.core.person.ai.task.meta.CompileScientificStudyResultsMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
218,org.mars_sim.msp.core.person.ai.task.meta.ConnectWithEarthMeta,msp.core.person.ai.task.meta.ConnectWithEarthMeta,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Service Provider
219,org.mars_sim.msp.core.vehicle.GroundVehicle,msp.core.vehicle.GroundVehicle,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
220,org.mars_sim.msp.ui.swing.tool.settlement.UnitInfoPanel,msp.ui.swing.tool.settlement.UnitInfoPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
221,org.mars_sim.msp.ui.steelseries.extras.Clock,msp.ui.steelseries.extras.Clock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
222,org.mars_sim.msp.ui.steelseries.extras.TrafficLight2,msp.ui.steelseries.extras.TrafficLight2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
223,org.mars_sim.msp.core.person.ai.task.utils.MetaTaskUtil,msp.core.person.ai.task.utils.MetaTaskUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
224,org.mars_sim.msp.ui.swing.ToolToolBar,msp.ui.swing.ToolToolBar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
225,org.mars_sim.msp.core.structure.building.function.cooking.Cooking,msp.core.structure.building.function.cooking.Cooking,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Interfacer
226,org.mars_sim.msp.ui.steelseries.gauges.DigitalRadial,msp.ui.steelseries.gauges.DigitalRadial,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
227,org.mars_sim.msp.core.person.ai.task.meta.ProduceFoodMeta,msp.core.person.ai.task.meta.ProduceFoodMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
228,org.mars_sim.msp.core.interplanetary.transport.settlement.ArrivingSettlementUtil,msp.core.interplanetary.transport.settlement.ArrivingSettlementUtil,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Service Provider
229,org.mars_sim.msp.core.science.ScientificStudyManager,msp.core.science.ScientificStudyManager,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
230,org.mars_sim.msp.core.person.health.MedicalConfig,msp.core.person.health.MedicalConfig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
231,org.mars_sim.msp.core.person.ai.task.DigLocalRegolith,msp.core.person.ai.task.DigLocalRegolith,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
232,org.mars_sim.msp.core.tool.TestSIMDFMT,msp.core.tool.TestSIMDFMT,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
233,org.mars_sim.msp.ui.swing.tool.DesktopScrollPane,msp.ui.swing.tool.DesktopScrollPane,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
234,org.mars_sim.msp.ui.swing.MainDesktopPane,msp.ui.swing.MainDesktopPane,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Interfacer
235,org.mars_sim.msp.core.interplanetary.transport.resupply.ResupplyConfig,msp.core.interplanetary.transport.resupply.ResupplyConfig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
236,org.mars_sim.msp.core.structure.building.function.ThermalGeneration,msp.core.structure.building.function.ThermalGeneration,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
237,org.mars_sim.msp.ui.swing.tool.monitor.MissionTableModel,msp.ui.swing.tool.monitor.MissionTableModel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Structurer
238,org.mars_sim.msp.ui.swing.tool.TestGauge,msp.ui.swing.tool.TestGauge,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
239,org.mars_sim.msp.ui.swing.tool.map.MineralMapLayer,msp.ui.swing.tool.map.MineralMapLayer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
240,org.mars_sim.msp.core.person.ai.mission.meta.MeteorologyFieldStudyMeta,msp.core.person.ai.mission.meta.MeteorologyFieldStudyMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
241,org.mars_sim.msp.core.person.ai.social.RelationshipManager,msp.core.person.ai.social.RelationshipManager,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
242,org.mars_sim.msp.core.person.ai.task.meta.StudyFieldSamplesMeta,msp.core.person.ai.task.meta.StudyFieldSamplesMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
243,org.mars_sim.msp.core.mars.RandomMineralMap,msp.core.mars.RandomMineralMap,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Structurer
244,org.mars_sim.msp.ui.helpGenerator.HelpGenerator,msp.ui.helpGenerator.HelpGenerator,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
245,org.mars_sim.msp.core.person.ai.mission.meta.EmergencySupplyMissionMeta,msp.core.person.ai.mission.meta.EmergencySupplyMissionMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
246,org.mars_sim.msp.core.person.ai.mission.MissionPlanning,msp.core.person.ai.mission.MissionPlanning,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
247,org.mars_sim.msp.ui.swing.tool.monitor.MonitorWindow,msp.ui.swing.tool.monitor.MonitorWindow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
248,org.mars_sim.msp.core.person.ai.task.RepairEVAMalfunction,msp.core.person.ai.task.RepairEVAMalfunction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
249,org.mars_sim.msp.core.person.ai.task.WalkRoverInterior,msp.core.person.ai.task.WalkRoverInterior,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
250,org.mars_sim.msp.core.person.ai.NaturalAttributeManager,msp.core.person.ai.NaturalAttributeManager,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
251,org.mars_sim.msp.core.person.ai.task.meta.DigLocalRegolithMeta,msp.core.person.ai.task.meta.DigLocalRegolithMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
252,org.mars_sim.msp.core.person.ai.task.meta.MaintenanceMeta,msp.core.person.ai.task.meta.MaintenanceMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
253,org.mars_sim.msp.ui.steelseries.extras.Horizon,msp.ui.steelseries.extras.Horizon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
254,org.mars_sim.msp.core.person.ai.task.HaveConversation,msp.core.person.ai.task.HaveConversation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Structurer
255,org.mars_sim.msp.core.structure.ChainOfCommand,msp.core.structure.ChainOfCommand,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Interfacer
256,org.mars_sim.msp.core.person.ai.mission.meta.MiningMeta,msp.core.person.ai.mission.meta.MiningMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
257,org.mars_sim.msp.ui.swing.tool.settlement.SettlementMapPanel,msp.ui.swing.tool.settlement.SettlementMapPanel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
258,org.mars_sim.msp.ui.swing.tool.monitor.CropTableModel,msp.ui.swing.tool.monitor.CropTableModel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
259,org.mars_sim.msp.core.structure.Airlock,msp.core.structure.Airlock,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Interfacer
260,org.mars_sim.msp.core.person.ai.task.meta.ObserveAstronomicalObjectsMeta,msp.core.person.ai.task.meta.ObserveAstronomicalObjectsMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
261,org.mars_sim.msp.ui.steelseries.gauges.DisplayMulti,msp.ui.steelseries.gauges.DisplayMulti,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
262,org.mars_sim.msp.core.person.health.RadiationExposure,msp.core.person.health.RadiationExposure,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
263,org.mars_sim.msp.core.SimulationConfig,msp.core.SimulationConfig,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Interfacer
264,org.mars_sim.msp.core.person.ai.task.meta.PerformLaboratoryExperimentMeta,msp.core.person.ai.task.meta.PerformLaboratoryExperimentMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
265,org.mars_sim.msp.core.person.ai.task.MaintenanceEVA,msp.core.person.ai.task.MaintenanceEVA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer
266,org.mars_sim.msp.core.events.HistoricalEventManager,msp.core.events.HistoricalEventManager,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
267,org.mars_sim.msp.core.astroarts.PlanetExp,msp.core.astroarts.PlanetExp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Information Holder
268,org.mars_sim.msp.core.person.ai.task.meta.PerformMathematicalModelingMeta,msp.core.person.ai.task.meta.PerformMathematicalModelingMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
269,org.mars_sim.msp.core.person.ai.mission.meta.BuildingConstructionMissionMeta,msp.core.person.ai.mission.meta.BuildingConstructionMissionMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
270,org.mars_sim.msp.core.person.ai.task.meta.SleepMeta,msp.core.person.ai.task.meta.SleepMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
271,org.mars_sim.msp.core.structure.building.function.farming.Farming,msp.core.structure.building.function.farming.Farming,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
272,org.mars_sim.msp.ui.swing.tool.mission.create.CreateMissionWizard,msp.ui.swing.tool.mission.create.CreateMissionWizard,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder
273,org.mars_sim.msp.core.person.ai.task.meta.ManufactureConstructionMaterialsMeta,msp.core.person.ai.task.meta.ManufactureConstructionMaterialsMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
274,org.mars_sim.msp.core.manufacture.ManufactureConfig,msp.core.manufacture.ManufactureConfig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
275,org.mars_sim.msp.ui.steelseries.gauges.DisplayCircular,msp.ui.steelseries.gauges.DisplayCircular,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
276,org.mars_sim.msp.core.person.ai.task.meta.CookMealMeta,msp.core.person.ai.task.meta.CookMealMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
277,org.mars_sim.msp.core.person.ai.task.meta.ReviewJobReassignmentMeta,msp.core.person.ai.task.meta.ReviewJobReassignmentMeta,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Service Provider
278,org.mars_sim.msp.core.structure.construction.ConstructionManager,msp.core.structure.construction.ConstructionManager,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
279,org.mars_sim.msp.core.person.ai.task.meta.RepairMalfunctionMeta,msp.core.person.ai.task.meta.RepairMalfunctionMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
280,org.mars_sim.msp.core.person.ai.task.meta.MaintenanceEVAMeta,msp.core.person.ai.task.meta.MaintenanceEVAMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
281,org.mars_sim.msp.core.person.ai.task.Sleep,msp.core.person.ai.task.Sleep,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer
282,org.mars_sim.msp.core.person.ai.task.meta.ProposeScientificStudyMeta,msp.core.person.ai.task.meta.ProposeScientificStudyMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
283,org.mars_sim.msp.core.person.ai.task.meta.ListenToMusicMeta,msp.core.person.ai.task.meta.ListenToMusicMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
284,org.mars_sim.msp.ui.steelseries.gauges.RadialCounter,msp.ui.steelseries.gauges.RadialCounter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider
285,org.mars_sim.msp.ui.swing.tool.TestLCD,msp.ui.swing.tool.TestLCD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
286,org.mars_sim.msp.core.person.ai.task.meta.ToggleResourceProcessMeta,msp.core.person.ai.task.meta.ToggleResourceProcessMeta,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider
